no,구,구분,읍면동명,투표구명,투표소,주소,선거인수,투표수,PYS,OSH,SJH,HKY,OTY,LSB,BYK,KJA,SMS,JDH,LDY,SJY,계,무효,기권수
1064,Mapo,투표소,SS,신수동제1투,"신수동주민센터(4층, 강당)",서울특별시 마포구 독막로 192(신수동),2815,1270,485,712,7,10,6,5,0,16,5,2,2,10,1260,10,1545
1065,Mapo,투표소,SS,신수동제2투,"신수중학교(1층, 다목적실)",서울특별시 마포구 신수로 49(신수동),1759,860,264,564,3,7,2,1,0,5,0,0,0,8,854,6,899
1066,Mapo,투표소,SS,신수동제3투,"광성중학교(1층, 체육예절실)",서울특별시 마포구 신수로8길 20(신수동),3634,1657,531,1047,8,20,6,1,0,12,2,0,1,12,1640,17,1977
1067,Mapo,투표소,SS,신수동제4투,"서울신석초등학교 슬기동(1층, 시청각실 앞 로비)",서울특별시 마포구 대흥로 33(신수동),3321,1628,540,1026,7,11,2,1,0,11,4,1,1,6,1610,18,1693
1068,Mapo,투표소,SS,신수동제5투,마포강변힐스테이트아파트(105동 4호라인 1층 다목적실),"서울특별시 마포구 신수로 15(현석동, 강변힐스테이트)",3017,1637,537,1026,7,23,2,4,1,9,2,0,1,15,1627,10,1380
1069,Mapo,투표소,SK,서강동제1투,"서강동주민센터(2층, 다목적실)",서울특별시 마포구 독막로 165(창전동),3278,1531,523,902,19,16,7,8,0,16,4,0,1,20,1516,15,1747
1070,Mapo,투표소,SK,서강동제2투,"창전동삼성아파트(1층, 경로당)","서울특별시 마포구 서강로 95(창전동, 창전동삼성아파트)",2733,1481,504,909,12,17,1,2,0,9,6,0,0,11,1471,10,1252
1071,Mapo,투표소,SK,서강동제3투,"창전동태영아파트(1층, 경로당)","서울특별시 마포구 서강로9길 45(창전동, 태영아파트)",3085,1535,557,874,18,22,6,8,0,12,4,0,1,17,1519,16,1550
1072,Mapo,투표소,SK,서강동제4투,"서강초등학교 서강나래관(2층, 체육관)",서울특별시 마포구 독막로 113(상수동),1898,795,261,480,9,6,3,2,0,10,2,0,1,11,785,10,1103
1073,Mapo,투표소,SK,서강동제5투,"두산위브아파트(1층, 주민회의실)","서울특별시 마포구 독막로18길 5(상수동, 상수두산위브아파트)",2734,1370,527,749,12,9,6,8,2,16,5,0,2,19,1355,15,1364
1074,Mapo,투표소,SK,서강동제6투,"마포어르신돌봄센터(지하1층, 다목적실)",서울특별시 마포구 토정로 148-14(상수동),3306,1846,474,1281,13,17,5,3,0,12,4,0,0,20,1829,17,1460
1075,Mapo,투표소,SKY,서교동제1투,"서교예술실험센터(1층, 전시실)",서울특별시 마포구 잔다리로6길 33(서교동),2983,1192,395,656,31,20,4,2,0,35,5,1,2,19,1170,22,1791
1076,Mapo,투표소,SKY,서교동제2투,"서교동주민센터(지하1층, 다목적실)",서울특별시 마포구 동교로15길 7(서교동),3518,1529,501,926,19,20,7,6,0,18,5,0,0,12,1514,15,1989
1077,Mapo,투표소,SKY,서교동제3투,"강원도민회관(지하1층, 대강당)",서울특별시 마포구 월드컵북로 25(서교동) 강원도민회관 대강당,2484,1060,423,565,11,11,4,4,1,8,6,0,0,16,1049,11,1424
1078,Mapo,투표소,SKY,서교동제4투,"서교동주민센터(4층, 강당)",서울특별시 마포구 동교로15길 7(서교동),3334,1305,577,632,14,17,5,3,0,15,11,0,1,20,1295,10,2029
1079,Mapo,투표소,SKY,서교동제5투,"재단법인홍합밸리(1층, 사무실 일부)",서울특별시 마포구 월드컵북로4길 77(동교동),1692,723,286,398,8,6,5,3,0,9,2,0,0,2,719,4,969
1080,Mapo,투표소,SKY,서교동제6투,"마포평생학습관(1층, 전시실)",서울특별시 마포구 홍익로2길 16(서교동),1783,811,256,492,7,11,3,5,0,16,4,0,0,9,803,8,972
1081,Mapo,투표소,SKY,서교동제7투,"농협하나로유통(10층, 대강당)",서울특별시 마포구 신촌로 66(노고산동),2671,1080,402,611,9,8,3,2,1,15,3,0,0,11,1065,15,1591
1082,Mapo,투표소,HJ,합정동제1투,우리마포시니어클럽(1층),서울특별시 마포구 동교로8길 58(합정동),2213,1002,397,521,10,17,5,2,0,13,7,1,1,13,987,15,1211
1083,Mapo,투표소,HJ,합정동제2투,"성산초등학교(1층, 다롱마루)",서울특별시 마포구 양화로3길 94(합정동),2325,944,381,502,6,10,4,2,0,10,1,0,0,14,930,14,1381
1084,Mapo,투표소,HJ,합정동제3투,"합정동주민센터(3층, 강당)",서울특별시 마포구 월드컵로5길 11(합정동),3225,1383,499,813,13,14,4,1,0,13,3,0,0,7,1367,16,1842
1085,Mapo,투표소,HJ,합정동제4투,"성산중학교(1층, 무용실)",서울특별시 마포구 성지1길 32-13(합정동),2177,1042,393,586,15,9,5,0,0,9,5,0,0,13,1035,7,1135
1086,Mapo,투표소,HJ,합정동제5투,"성산중학교(1층, 체육관)",서울특별시 마포구 성지1길 32-13(합정동),2421,1151,435,641,10,7,3,6,0,11,1,2,6,13,1135,16,1270
1087,Mapo,투표소,MW1,망원1동제1투,"망원1동주민센터(1층, 구 장난감대여점)",서울특별시 마포구 포은로6길 10(망원동),2639,1034,426,534,18,15,4,4,0,8,3,0,1,11,1024,10,1605
1088,Mapo,투표소,MW1,망원1동제2투,"삼우하이뷰아파트(1층, 주차장)","서울특별시 마포구 월드컵로11길 501층, 주차장(망원동, 삼우하이뷰아파트)",3119,1453,607,726,22,16,14,4,0,23,9,1,0,19,1441,12,1666
1089,Mapo,투표소,MW1,망원1동제3투,"망원1동주민센터(2층, 강당)",서울특별시 마포구 포은로6길 10(망원동),2749,1118,443,591,10,16,4,4,0,14,5,1,0,15,1103,15,1631
1090,Mapo,투표소,MW1,망원1동제4투,건설관리과 자재창고(1층),서울특별시 마포구 망원로 2(망원동),3326,1597,671,808,19,28,1,4,0,17,5,0,0,28,1581,16,1729
1091,Mapo,투표소,MW1,망원1동제5투,"망원나들목 체육관(1층, 체육관)",서울특별시 마포구 동교로1길 45(망원동),2519,1197,449,684,10,11,1,4,0,11,5,1,0,11,1187,10,1322
1092,Mapo,투표소,MW2,망원2동제1투,"망원2동 주민센터(지하1층, 강의실)",서울특별시 마포구 방울내로7길 11(망원동),2689,1254,518,649,8,18,5,1,0,14,4,3,2,15,1237,17,1435
1093,Mapo,투표소,MW2,망원2동제2투,"망원초등학교(1층, 음악실)",서울특별시 마포구 방울내로5길 28(망원동),2151,997,435,506,5,15,2,4,0,11,6,0,0,10,994,3,1154
1094,Mapo,투표소,MW2,망원2동제3투,"동교초등학교 신관(1층, 교무실 앞)",서울특별시 마포구 월드컵로25길 86(망원동),2829,1298,513,696,10,16,5,1,0,16,9,1,0,17,1284,14,1531
1095,Mapo,투표소,MW2,망원2동제4투,"동교초등학교 신관(1층, 행정실 앞)",서울특별시 마포구 월드컵로25길 86(망원동),2662,1259,549,643,12,14,4,4,0,14,4,0,1,6,1251,8,1403
1096,Mapo,투표소,MW2,망원2동제5투,"망원초등학교(1층, 과학실)",서울특별시 마포구 방울내로5길 28(망원동),2218,1075,465,535,20,13,3,2,1,12,1,0,0,13,1065,10,1143
1097,Mapo,투표소,YN,연남동제1투,"연남동주민센터(3층, 강당)",서울특별시 마포구 성미산로29길 17-9(연남동),2615,1023,397,548,14,19,1,2,0,11,6,0,0,13,1011,12,1592
1098,Mapo,투표소,YN,연남동제2투,"대명아파트(지하1층, 주차장)","서울특별시 마포구 동교로39길 11(연남동, 대명APT)",2255,942,349,518,17,16,1,4,0,10,2,0,2,9,928,14,1313
1099,Mapo,투표소,YN,연남동제3투,"경성고등학교(1층, 구내매점)",서울특별시 마포구 성미산로 111(연남동),3130,1353,509,756,10,22,7,3,0,14,3,2,1,15,1342,11,1777
1100,Mapo,투표소,YN,연남동제4투,"경성고등학교(1층, 체육관)",서울특별시 마포구 성미산로 111(연남동),3396,1508,601,827,18,20,3,2,0,15,3,0,0,12,1501,7,1888
1101,Mapo,투표소,SS1,성산1동제1투,"성산1동주민센터(1층, 강당)",서울특별시 마포구 성산로4길 15(성산동),2535,979,428,465,13,17,4,3,0,12,9,0,0,18,969,10,1556
1102,Mapo,투표소,SS1,성산1동제2투,"서울성서초등학교 정보관(1층, 소강당)",서울특별시 마포구 성미산로7길 24(성산동),2933,1369,653,618,22,13,2,0,2,18,6,0,0,28,1362,7,1564
1103,Mapo,투표소,SS1,성산1동제3투,성미산체육관(1층),서울특별시 마포구 월드컵북로15길 31-11(성산동),2200,849,340,446,16,13,2,0,0,8,1,0,1,11,838,11,1351
1104,Mapo,투표소,SS1,성산1동제4투,"서울중동초등학교(1층, 과학1실)",서울특별시 마포구 월드컵북로 152(성산동),2680,1103,438,612,6,11,1,3,0,14,1,0,1,12,1099,4,1577
1105,Mapo,투표소,SS1,성산1동제5투,"성서중학교(1층, 도서관)",서울특별시 마포구 성산로4길 42(성산동),2800,1187,507,595,11,15,7,1,0,9,9,2,0,21,1177,10,1613
1106,Mapo,투표소,SS2,성산2동제1투,"성산2동주민센터(지하1층, 탁구장)",서울특별시 마포구 월드컵북로30길 22(성산동),2701,1409,487,866,10,13,2,1,0,15,1,1,0,9,1405,4,1292
1107,Mapo,투표소,SS2,성산2동제2투,"성사중학교(1층, 보건교육실)",서울특별시 마포구 모래내로9길 16(성산동),3441,1643,686,860,11,20,2,4,0,24,4,0,0,11,1622,21,1798
1108,Mapo,투표소,SS2,성산2동제3투,"중동초등학교(1층, 도서관 앞 로비)",서울특별시 마포구 월드컵북로 152(성산동),3000,1147,467,617,14,18,2,3,0,11,1,0,1,5,1139,8,1853
1109,Mapo,투표소,SS2,성산2동제4투,"성원초등학교(1층, 표현활동실)",서울특별시 마포구 월드컵로36길 34(성산동),3023,1513,617,823,9,19,5,6,0,12,3,0,0,11,1505,8,1510
1110,Mapo,투표소,SS2,성산2동제5투,"마포구의회(1층, 다목적실)",서울특별시 마포구 월드컵로 212(성산동),3626,1472,620,697,32,13,4,7,0,51,10,0,1,17,1452,20,2154
1111,Mapo,투표소,SS2,성산2동제6투,"성산종합복지관(3층, 강당)",서울특별시 마포구 월드컵로 215(성산동),2777,1449,684,710,4,17,3,1,2,6,7,0,1,2,1437,12,1328
1112,Mapo,투표소,SS2,성산2동제7투,"신북초등학교(1층, 다목적실2)",서울특별시 마포구 월드컵북로38길 26(중동),2521,1354,578,712,8,15,2,3,0,12,6,0,0,6,1342,12,1167
1113,Mapo,투표소,SS2,성산2동제8투,"한국우진학교(1층, 연수실)",서울특별시 마포구 월드컵북로38길 21(중동),2965,1387,507,821,10,14,0,4,0,5,5,1,0,8,1375,12,1578
1114,Mapo,투표소,SS2,성산2동제9투,"중암중학교(2층, 체육관)",서울특별시 마포구 월드컵북로38길 25(중동),2757,1428,533,836,10,10,1,2,0,6,5,0,1,13,1417,11,1329
1115,Mapo,투표소,SA,상암동제1투,"상암동주민센터(4층, 다목적실)",서울특별시 마포구 매봉산로2길 16(상암동),3112,1280,453,742,11,12,0,4,0,26,4,0,0,10,1262,18,1832
1116,Mapo,투표소,SA,상암동제2투,"상암초등학교(2층, 연수실)",서울특별시 마포구 월드컵북로 353(상암동),2470,1205,470,684,7,9,0,2,0,10,3,0,1,7,1193,12,1265
1117,Mapo,투표소,SA,상암동제3투,"마포창업복지관(1층, 로비)",서울특별시 마포구 매봉산로 18(상암동),2070,1240,423,769,7,11,3,1,0,6,3,0,0,9,1232,8,830
1118,Mapo,투표소,SA,상암동제4투,"상암중학교(1층, 행복관로비)",서울특별시 마포구 상암산로1길 26(상암동),3010,1842,495,1288,10,8,8,3,0,8,2,1,0,6,1829,13,1168
1119,Mapo,투표소,SA,상암동제5투,"상지초등학교(1층, 로비)",서울특별시 마포구 월드컵로42길 30(상암동),2722,1515,634,832,12,10,2,1,0,12,1,1,0,5,1510,5,1207
1120,Mapo,투표소,SA,상암동제6투,"하늘초등학교(1층, 중앙로비)",서울특별시 마포구 월드컵북로 502-14(상암동),2886,1492,748,666,14,15,4,4,0,20,9,0,0,2,1482,10,1394
1121,Mapo,투표소,SA,상암동제7투,"하늘초등학교 (1층, 우측로비)",서울특별시 마포구 월드컵북로 502-14(상암동),3320,1824,796,936,15,25,2,4,0,15,3,1,0,9,1806,18,1496
1122,Yangcheon,투표소,M1,목1동제1투,"목1동주민센터(2층, 휴게실)",서울특별시 양천구 목동서로 192(목동),3007,1561,426,1083,9,13,1,0,0,10,1,0,0,8,1551,10,1446
1123,Yangcheon,투표소,M1,목1동제2투,"목운초등학교(1층, 보건교육실)",서울특별시 양천구 목동동로 235(목동),3028,1702,486,1170,4,14,0,4,0,14,1,0,0,2,1695,7,1326
1124,Yangcheon,투표소,M1,목1동제3투,"목동삼익아파트(1층, 경로당)",서울특별시 양천구 목동동로12길 45(목동),3439,1858,668,1112,11,23,3,3,0,15,1,2,0,4,1842,16,1581
1125,Yangcheon,투표소,M1,목1동제4투,"7단지목동아파트 관리사무소(1층, 에어로빅실)",서울특별시 양천구 목동로 212(목동),2772,1645,514,1063,8,17,5,4,0,16,4,0,0,3,1634,11,1127
1126,Yangcheon,투표소,M1,목1동제5투,"서정초등학교(1층, 상담회의실)",서울특별시 양천구 목동로8길 19(목동),3194,1711,488,1176,5,10,3,2,0,9,0,2,1,9,1705,6,1483
1127,Yangcheon,투표소,M1,목1동제6투,"목동청소년센터(1층, 체육관)",서울특별시 양천구 목동서로 143(목동),2888,1537,330,1178,5,7,3,1,1,4,1,1,0,1,1532,5,1351
1128,Yangcheon,투표소,M2,목2동제1투,"목2동주민센터(4층, 다목적실)",서울특별시 양천구 목동중앙본로 120(목동),2705,1073,436,577,7,18,0,0,0,18,4,2,1,4,1067,6,1632
1129,Yangcheon,투표소,M2,목2동제2투,"목동종합사회복지관(5층, 강당)",서울특별시 양천구 목동중앙북로8길 104(목동),2821,1282,454,784,4,5,2,2,0,10,4,0,1,7,1273,9,1539
1130,Yangcheon,투표소,M2,목2동제3투,"목동문화체육센터(1층, 다목적실)",서울특별시 양천구 목동중앙본로 73(목동),2935,1345,499,767,7,17,0,7,0,22,5,1,0,9,1334,11,1590
1131,Yangcheon,투표소,M2,목2동제4투,새말어르신사랑방(1층),서울특별시 양천구 목동중앙본로2길 13-11(목동),2719,1337,465,828,5,13,2,1,0,8,3,1,2,4,1332,5,1382
1132,Yangcheon,투표소,M2,목2동제5투,"양화초등학교(1층, 예향실)",서울특별시 양천구 목동중앙북로16길 57(목동),2057,983,358,559,3,15,3,5,0,14,1,0,2,6,966,17,1074
1133,Yangcheon,투표소,M2,목2동제6투,"한국전파진흥협회(2층, 로비)",서울특별시 양천구 목동중앙로13나길 3(목동),2022,943,372,533,3,10,2,1,0,5,3,2,1,5,937,6,1079
1134,Yangcheon,투표소,M2,목2동제7투,"목동문화체육센터(2층, 체육관)",서울특별시 양천구 목동중앙본로 73(목동),2592,1248,533,666,5,15,3,7,0,2,3,1,0,4,1239,9,1344
1135,Yangcheon,투표소,M2,목2동제8투,"양화초등학교(3층, 체육관)",서울특별시 양천구 목동중앙북로16길 57(목동),2441,1062,410,592,9,13,3,2,0,13,5,0,2,7,1056,6,1379
1136,Yangcheon,투표소,M3,목3동제1투,"양동중학교(1층, 3-1반)",서울특별시 양천구 목동중앙북로 49(목동),2583,1369,355,976,2,10,1,4,0,6,0,2,2,7,1365,4,1214
1137,Yangcheon,투표소,M3,목3동제2투,"양동중학교(1층, 3-3반)",서울특별시 양천구 목동중앙북로 49(목동),3377,1239,507,671,9,17,3,5,0,10,3,1,0,6,1232,7,2138
1138,Yangcheon,투표소,M3,목3동제3투,"목3동주민센터(3층, 다목적실)",서울특별시 양천구 목동중앙남로16나길 55(목동),2957,1147,416,667,8,19,2,1,0,11,8,0,0,3,1135,12,1810
1139,Yangcheon,투표소,M3,목3동제4투,"목3동주민센터(3층, 음악실)",서울특별시 양천구 목동중앙남로16나길 55(목동),3105,1276,513,686,9,20,2,5,0,13,4,4,0,12,1268,8,1829
1140,Yangcheon,투표소,M3,목3동제5투,"목3동주민센터(2층, 꿈자람도서관)",서울특별시 양천구 목동중앙남로16나길 55(목동),2806,1091,456,589,7,10,1,2,1,11,3,0,0,2,1082,9,1715
1141,Yangcheon,투표소,M4,목4동제1투,"목4동주민센터(3층, 다목적홀)",서울특별시 양천구 목동중앙로 25(목동),2605,1171,407,715,9,10,2,2,0,14,1,0,0,5,1165,6,1434
1142,Yangcheon,투표소,M4,목4동제2투,"영도중학교(1층, 1-4반)",서울특별시 양천구 목동중앙남로 27(목동),2497,932,316,575,10,8,1,2,0,10,1,0,0,5,928,4,1565
1143,Yangcheon,투표소,M4,목4동제3투,"영도중학교(1층, 1-5반)",서울특별시 양천구 목동중앙남로 27(목동),3142,1443,549,825,8,20,2,2,0,14,3,0,0,7,1430,13,1699
1144,Yangcheon,투표소,M4,목4동제4투,"목동실버복지문화센터(2층, 다목적실)",서울특별시 양천구 목동중앙로3길 21(목동),2679,1131,452,632,2,15,2,3,1,4,3,1,0,4,1119,12,1548
1145,Yangcheon,투표소,M4,목4동제5투,"강서고등학교(1층, 챔버홀)",서울특별시 양천구 목동중앙남로 27(목동),2762,1278,487,733,9,19,1,1,0,13,2,0,1,2,1268,10,1484
1146,Yangcheon,투표소,M4,목4동제6투,"정목초등학교(2층, 해오름관)",서울특별시 양천구 목동중앙로3길 30-10(목동),3137,1539,616,856,10,13,5,4,0,10,5,0,0,8,1527,12,1598
1147,Yangcheon,투표소,M5,목5동제1투,"목5동주민센터(6층, 목마홀)",서울특별시 양천구 목동서로 41(목동),2412,1283,324,916,5,10,3,1,0,11,1,0,0,4,1275,8,1129
1148,Yangcheon,투표소,M5,목5동제2투,"영도초등학교(1층, 다목적실)",서울특별시 양천구 목동중앙로 70(목동),2910,1771,469,1263,8,11,2,4,0,4,2,0,0,5,1768,3,1139
1149,Yangcheon,투표소,M5,목5동제3투,"사회적경제지원센터(1층, 희망카페)",서울특별시 양천구 목동동로 375(목동),2780,1475,321,1112,5,14,1,5,0,5,0,0,0,4,1467,8,1305
1150,Yangcheon,투표소,M5,목5동제4투,"목동아파트5단지(1층, 경로당)",서울특별시 양천구 목동동로 350(목동),2437,1601,341,1235,3,6,0,2,0,6,0,0,0,2,1595,6,836
1151,Yangcheon,투표소,M5,목5동제5투,"월촌중학교(1층, 가정교육과정실)",서울특별시 양천구 목동서로 31(목동),2800,1434,370,1034,7,4,1,2,0,3,2,1,0,5,1429,5,1366
1152,Yangcheon,투표소,M5,목5동제6투,"월촌초등학교(1층, 1-6반)",서울특별시 양천구 목동중앙로 132(목동),2059,1271,303,941,3,6,1,2,0,4,0,0,1,4,1265,6,788
1153,Yangcheon,투표소,M5,목5동제7투,"신목중학교(1층, 3-1반)",서울특별시 양천구 목동중앙로 88(목동),2546,1548,345,1173,6,6,1,1,0,8,1,0,0,4,1545,3,998
1154,Yangcheon,투표소,M5,목5동제8투,"경인초등학교(1층, 2-1반)",서울특별시 양천구 안양천로 1009(목동),2331,1398,345,1016,3,7,4,3,0,9,2,1,2,3,1395,3,933
1155,Yangcheon,투표소,M5,목5동제9투,"목원초등학교(1층, 2-1반)",서울특별시 양천구 목동중앙로 204(목동),2876,1729,567,1106,8,10,3,3,0,6,2,1,0,7,1713,16,1147
1156,Yangcheon,투표소,SW1,신월1동제1투,"신월1동주민센터(1층, 민원실)",서울특별시 양천구 곰달래로1길 38(신월동),3461,1358,566,736,9,14,1,3,0,11,2,1,1,8,1352,6,2103
1157,Yangcheon,투표소,SW1,신월1동제2투,"서울특별시서부여성발전센터(3층, 강당)",서울특별시 양천구 남부순환로 371(신월동),2943,1102,466,589,5,14,0,1,0,7,5,0,1,3,1091,11,1841
1158,Yangcheon,투표소,SW1,신월1동제3투,"돌다리 주민모임 사무실(1층, 스위트드림 주상복합)",서울특별시 양천구 곰달래로11길 56(신월동),2424,1036,434,569,1,9,0,2,0,10,0,1,0,3,1029,7,1388
1159,Yangcheon,투표소,SW1,신월1동제4투,곰달래꿈마을 주민공동이용시설(1층),서울특별시 양천구 곰달래로 36(신월동),2953,1201,456,689,4,19,2,3,0,8,5,0,1,3,1190,11,1752
